Date,Department,NetTotalAmount,Requests,PO_count,RR_count,StudentsEnrolled_mean,StudentsEnrolled_last,ProgramCount_max,AccreditationAudit_any,GovtFundingChange_mean,TuitionPolicy_mode,month,quarter,year,is_fy_end,EnrollMoM_pct,EnrollYoY_pct,lag_1,lag_3,lag_12,roll3_mean,roll3_std,roll12_mean,roll12_std
2023-07-01,QAEO,27943.22,2.0,2.0,2.0,460.0,489.0,0.0,0.0,0.9299999999999999,Decrease,7,3,2023,0,0.4106776180698102,6.304347826086953,38648.15,48524.7,67541.89,73190.75666666667,51513.45377923745,49616.18166666667,35866.75068044088
2023-08-01,QAEO,25129.67,2.0,2.0,2.0,440.0,451.0,0.0,0.0,0.9950000000000001,Freeze,8,3,2023,0,-7.770961145194278,7.637231503579955,27943.22,132399.41999999998,10369.83,66330.26333333332,57467.3731656462,46316.2925,35889.19421333545
2023-09-01,QAEO,82722.36,8.0,8.0,8.0,474.0,482.0,0.0,0.0,1.02625,Decrease,9,3,2023,0,6.873614190687372,5.010893246187353,25129.67,38648.15,36279.97,30573.680000000004,7132.798555707348,47546.27916666667,34781.064956249196
2023-10-01,QAEO,45935.97,4.0,4.0,4.0,463.5,497.0,0.0,0.0,1.0075,Increase,10,4,2023,0,3.112033195020736,17.21698113207548,82722.36,27943.22,7475.55,45265.083333333336,32469.442516973308,51416.47833333333,35976.80176279932
2023-11-01,QAEO,23902.71,2.0,2.0,2.0,441.5,442.0,0.0,0.0,0.95,Increase,11,4,2023,0,-11.066398390342048,-3.2822757111597323,45935.97,25129.67,31203.85,51262.666666666664,29163.500448214952,54621.51333333333,33321.56919864269
2023-12-01,QAEO,39644.64,3.0,3.0,3.0,439.6666666666667,429.0,0.0,0.0,0.98,Decrease,12,4,2023,1,-2.941176470588236,-2.7210884353741527,23902.71,82722.36,29900.489999999998,50853.68,29716.5898155172,54013.08499999999,33850.490011568516
2024-01-01,QAEO,74074.92,6.0,6.0,6.0,453.3333333333333,406.0,0.0,0.0,0.96,Freeze,1,1,2024,0,-5.361305361305357,-19.284294234592448,39644.64,45935.97,28914.19,36494.44,11349.403358190295,54825.097499999996,33332.39622177366
2024-02-01,QAEO,60484.939999999995,5.0,5.0,5.0,465.4,487.0,0.0,0.0,1.034,Freeze,2,1,2024,0,19.95073891625616,3.837953091684443,74074.92,23902.71,89077.66,45874.09,25659.641454001274,58588.49166666667,32684.105016049903
2024-03-01,QAEO,40961.04,4.0,4.0,4.0,456.0,450.0,0.0,0.0,0.9625,Freeze,3,1,2024,0,-7.597535934291577,5.882352941176472,60484.939999999995,39644.64,75058.48,58068.166666666664,17341.904169615664,56205.76499999999,31271.009551264593
2024-04-01,QAEO,50276.36,3.0,3.0,3.0,433.6666666666667,448.0,0.0,0.0,1.06,Freeze,4,2,2024,0,-0.4444444444444473,1.5873015873015817,40961.04,74074.92,48524.7,58506.96666666665,16645.316039178502,53364.31166666667,30949.70541028308
2024-06-01,QAEO,34025.72,3.0,3.0,3.0,453.3333333333333,476.0,0.0,0.0,0.9966666666666667,Freeze,6,2,2024,0,6.25,14.6987951807229,50276.36,60484.939999999995,132399.41999999998,50574.113333333335,9765.355118383224,53510.28333333333,30928.928539326273
2024-07-01,QAEO,63287.85,5.0,5.0,5.0,449.6,449.0,0.0,0.0,1.008,Freeze,7,3,2024,0,-5.672268907563027,-7.802874743326493,34025.72,40961.04,38648.15,41754.37333333333,8154.315325993589,45312.475,18762.361775000743
2024-08-01,QAEO,23536.36,3.0,3.0,3.0,440.6666666666667,429.0,0.0,0.0,1.01,Freeze,8,3,2024,0,-4.454342984409799,-12.269938650306745,63287.85,50276.36,27943.22,49196.64333333333,14660.914162985662,47365.783333333326,19307.07922564878
2024-09-01,QAEO,23956.97,2.0,2.0,2.0,473.5,499.0,0.0,0.0,1.02,Decrease,9,3,2024,0,16.317016317016318,10.643015521064303,23536.36,34025.72,25129.67,40283.31,20601.293982687122,46998.545000000006,19746.99855794085
2024-10-01,QAEO,40299.22,3.0,3.0,3.0,433.3333333333333,453.0,0.0,0.0,0.9666666666666667,Decrease,10,4,2024,0,-9.218436873747493,-6.016597510373445,23956.97,63287.85,82722.36,36927.06,22830.082462862472,46900.82,19867.59663171988
2024-11-01,QAEO,40332.55,4.0,4.0,4.0,469.0,481.0,0.0,0.0,0.99,Decrease,11,4,2024,0,6.181015452538641,-3.2193158953722323,40299.22,23536.36,45935.97,29264.183333333334,9558.935812580514,43365.55833333333,16382.798210026065
2024-12-01,QAEO,170429.53,10.0,10.0,10.0,448.6,403.0,0.0,0.0,0.991,Freeze,12,4,2024,1,-16.216216216216218,-8.823529411764708,40332.55,23956.97,23902.71,34862.91333333334,9444.8386812393,42898.60666666667,16382.730503353678
2025-01-01,QAEO,19560.51,2.0,2.0,2.0,475.5,472.0,0.0,0.0,1.02,Freeze,1,1,2025,0,17.121588089330018,10.023310023310028,170429.53,40299.22,39644.64,83687.09999999999,75121.14981448899,55109.174999999996,39389.025945175155
2021-01-01,RO,12068.41,1.0,1.0,1.0,489.0,489.0,0.0,0.0,1.01,Freeze,1,1,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,RO,50082.24,4.0,4.0,4.0,508.25,522.0,0.0,0.0,1.045,Freeze,2,1,2021,0,6.748466257668717,0.0,12068.41,0.0,0.0,12068.41,0.0,12068.41,0.0
2021-03-01,RO,52200.95,2.0,2.0,2.0,563.0,553.0,0.0,0.0,1.01,Freeze,3,1,2021,0,5.9386973180076685,0.0,50082.24,0.0,0.0,31075.324999999997,26879.836971872614,31075.324999999997,26879.836971872614
2021-04-01,RO,103337.86,6.0,6.0,6.0,511.0,505.0,0.0,0.0,0.9983333333333334,Freeze,4,2,2021,0,-8.679927667269439,0.0,52200.95,12068.41,0.0,38117.200000000004,22583.77356342602,38117.200000000004,22583.77356342602
2021-05-01,RO,18613.65,1.0,1.0,1.0,551.0,551.0,0.0,0.0,1.08,Decrease,5,2,2021,0,9.108910891089117,0.0,103337.86,50082.24,0.0,68540.34999999999,30154.14166687721,54422.365,37462.668194950646
2021-06-01,RO,42148.21,4.0,4.0,4.0,529.0,520.0,0.0,0.0,0.985,Freeze,6,2,2021,0,-5.6261343012704135,0.0,18613.65,52200.95,0.0,58050.82,42663.9622432528,47260.621999999996,36180.67778806762
2021-07-01,RO,16472.96,1.0,1.0,1.0,492.0,492.0,0.0,0.0,0.98,Decrease,7,3,2021,0,-5.384615384615388,0.0,42148.21,103337.86,0.0,54699.90666666667,43734.503048966195,46408.55333333334,32428.217376838133
2021-08-01,RO,26157.54,3.0,3.0,3.0,523.6666666666666,533.0,0.0,0.0,1.0533333333333335,Freeze,8,3,2021,0,8.333333333333325,0.0,16472.96,18613.65,0.0,25744.940000000002,14245.914798239506,42132.03999999999,31691.392615305922
2021-09-01,RO,11818.33,2.0,2.0,2.0,540.5,510.0,0.0,0.0,0.9650000000000001,Decrease,9,3,2021,0,-4.315196998123827,0.0,26157.54,42148.21,0.0,28259.569999999996,12966.05233798242,40135.2275,29879.168004178693
2021-10-01,RO,15508.82,2.0,2.0,2.0,523.5,559.0,0.0,0.0,1.0350000000000001,Freeze,10,4,2021,0,9.607843137254912,0.0,11818.33,16472.96,0.0,18149.61,7315.162491216397,36988.90555555555,29500.223245715068
2021-11-01,RO,16894.77,2.0,2.0,2.0,496.0,497.0,0.0,0.0,1.0050000000000001,Freeze,11,4,2021,0,-11.091234347048296,0.0,15508.82,26157.54,0.0,17828.23,7445.668735385646,34840.897,28630.51992445748
2021-12-01,RO,44020.97,4.0,4.0,4.0,529.0,506.0,0.0,0.0,1.0350000000000001,Freeze,12,4,2021,1,1.810865191146882,0.0,16894.77,11818.33,0.0,14740.64,2623.954296991318,33209.43090909091,27695.026659924504
2022-01-01,RO,48263.98999999999,3.0,3.0,3.0,513.3333333333334,539.0,0.0,0.0,1.01,Freeze,1,1,2022,0,6.521739130434789,10.224948875255624,44020.97,15508.82,12068.41,25474.853333333333,16076.350547025057,34110.392499999994,26589.973525567224
2022-02-01,RO,60046.549999999996,3.0,3.0,3.0,518.0,505.0,0.0,0.0,0.9833333333333334,Increase,2,1,2022,0,-6.307977736549164,-3.256704980842917,48263.98999999999,16894.77,50082.24,36393.243333333325,17018.920395493158,37126.690833333334,25906.461593109252
2022-04-01,RO,30110.440000000002,2.0,2.0,2.0,542.5,556.0,0.0,0.0,0.9850000000000001,Freeze,4,2,2022,0,10.099009900990108,0.5424954792043302,60046.549999999996,44020.97,52200.95,50777.170000000006,8303.123440513209,37957.05,26512.076165897066
2022-05-01,RO,59667.93,4.0,4.0,4.0,561.25,561.0,0.0,0.0,1.0150000000000001,Decrease,5,2,2022,0,0.8992805755395628,11.089108910891099,30110.440000000002,48263.98999999999,103337.86,46140.32666666666,15080.621006710338,36116.17416666667,26198.207301900176
2022-07-01,RO,49211.16,4.0,4.0,4.0,538.5,496.0,0.0,0.0,1.0025,Freeze,7,3,2022,0,-11.586452762923349,-9.981851179673317,59667.93,60046.549999999996,18613.65,49941.64000000001,17175.366323781855,32477.013333333332,17650.173787127595
2022-08-01,RO,34215.68,2.0,2.0,2.0,504.0,495.0,0.0,0.0,1.07,Freeze,8,3,2022,0,-0.20161290322581182,-4.807692307692313,49211.16,30110.440000000002,42148.21,46329.84333333333,14987.921572894396,35026.80583333333,17675.449080335056
2022-09-01,RO,48291.04,3.0,3.0,3.0,528.3333333333334,562.0,0.0,0.0,1.01,Increase,9,3,2022,0,13.535353535353533,14.22764227642277,34215.68,59667.93,16472.96,47698.256666666675,12793.393407834896,34365.761666666665,17532.661150590724
2022-12-01,RO,65662.3,3.0,3.0,3.0,550.3333333333334,552.0,0.0,0.0,1.0033333333333334,Freeze,12,4,2022,1,-1.7793594306049876,3.564727954971847,48291.04,49211.16,26157.54,43905.96,8404.629680265516,37017.26833333333,16977.87718600395
2023-01-01,RO,73822.85999999999,4.0,4.0,4.0,524.25,557.0,0.0,0.0,1.0075,Decrease,1,1,2023,0,0.9057971014492683,9.215686274509792,65662.3,34215.68,11818.33,49389.67333333334,15752.070459369252,40309.331666666665,18447.181156913346
2023-02-01,RO,61416.45,4.0,4.0,4.0,512.25,493.0,0.0,0.0,0.9850000000000001,Freeze,2,1,2023,0,-11.490125673249551,-11.806797853309481,73822.85999999999,48291.04,15508.82,62592.06666666667,13039.869925307281,45476.37583333333,18425.088329210976
2023-03-01,RO,112332.56999999999,7.0,7.0,7.0,509.7142857142857,522.0,0.0,0.0,0.9871428571428572,Increase,3,1,2023,0,5.882352941176472,5.030181086519114,61416.45,65662.3,16894.77,66967.20333333332,6305.301880483875,49302.01166666666,16278.062110468485
2023-04-01,RO,91003.37,6.0,6.0,6.0,525.1666666666666,508.0,0.0,0.0,1.01,Freeze,4,2,2023,0,-2.6819923371647514,0.39525691699604515,112332.56999999999,73822.85999999999,44020.97,82523.96,26549.85263369837,57255.16166666666,21486.399924973615
2023-05-01,RO,50686.57,4.0,4.0,4.0,515.5,480.0,0.0,0.0,1.0325000000000002,Freeze,5,2,2023,0,-5.511811023622048,-10.946196660482377,91003.37,61416.45,48263.98999999999,88250.79666666668,25569.421462562143,61170.361666666664,23077.284075382577
2023-06-01,RO,52066.350000000006,6.0,6.0,6.0,531.1666666666666,490.0,0.0,0.0,1.0083333333333335,Freeze,6,2,2023,0,2.083333333333326,-2.970297029702973,50686.57,112332.56999999999,60046.549999999996,84674.17,31306.57133063281,61372.243333333325,22964.434610697215
2023-07-01,RO,101424.92,5.0,5.0,5.0,515.4,508.0,0.0,0.0,0.998,Freeze,7,3,2023,0,3.6734693877551017,-8.633093525179858,52066.350000000006,91003.37,30110.440000000002,64585.43,22889.00639160207,60707.22666666666,23121.326339733252
2023-08-01,RO,15857.45,1.0,1.0,1.0,508.0,508.0,0.0,0.0,1.06,Freeze,8,3,2023,0,0.0,-9.447415329768273,101424.92,50686.57,59667.93,68059.28000000001,28903.72636303666,66650.09999999999,23699.841432883823
2023-09-01,RO,39284.8,5.0,5.0,5.0,523.6,550.0,0.0,0.0,1.014,Freeze,9,3,2023,0,8.267716535433077,10.88709677419355,15857.45,52066.350000000006,49211.16,56449.57333333334,42951.8039858937,62999.22666666666,27879.127752012337
2023-10-01,RO,28348.870000000003,3.0,3.0,3.0,508.0,470.0,0.0,0.0,0.9766666666666666,Increase,10,4,2023,0,-14.54545454545455,-5.05050505050505,39284.8,101424.92,34215.68,52189.05666666667,44219.202397144545,62172.03,28466.496422291053
2023-11-01,RO,13177.98,1.0,1.0,1.0,551.0,551.0,0.0,0.0,1.08,Freeze,11,4,2023,0,17.234042553191497,-1.9572953736654797,28348.870000000003,15857.45,48291.04,27830.37333333334,11722.278409107754,61683.12916666666,29034.98823978423
2023-12-01,RO,43936.259999999995,4.0,4.0,4.0,540.5,539.0,0.0,0.0,0.9975,Increase,12,4,2023,1,-2.177858439201452,-2.3550724637681153,13177.98,39284.8,65662.3,26937.216666666678,13110.53341699848,58757.04083333333,32113.42609499745
2024-01-01,RO,11899.68,1.0,1.0,1.0,483.0,483.0,0.0,0.0,0.99,Freeze,1,1,2024,0,-10.389610389610393,-13.28545780969479,43936.259999999995,28348.870000000003,73822.85999999999,28487.703333333342,15379.609980764588,56946.5375,32300.621108098367
2024-02-01,RO,13429.79,1.0,1.0,1.0,473.0,473.0,0.0,0.0,1.09,Decrease,2,1,2024,0,-2.0703933747411973,-4.056795131845847,11899.68,13177.98,61416.45,23004.64000000001,18138.57904001304,51786.2725,34247.09736169665
2024-03-01,RO,146597.63,8.0,8.0,8.0,507.0,507.0,0.0,0.0,0.9975,Freeze,3,1,2024,0,7.188160676532762,-2.8735632183908066,13429.79,43936.259999999995,112332.56999999999,23088.57666666668,18070.825504891403,47787.38416666666,35787.360123853905
2024-04-01,RO,41408.72,3.0,3.0,3.0,485.3333333333333,524.0,0.0,0.0,0.9700000000000001,Freeze,4,2,2024,0,3.3530571992110403,3.149606299212593,146597.63,11899.68,91003.37,57309.03333333335,77329.9775648489,50642.805833333325,42198.26478943191
2024-05-01,RO,36156.9,2.0,2.0,2.0,540.5,555.0,0.0,0.0,1.0050000000000001,Freeze,5,2,2024,0,5.916030534351147,15.625,41408.72,13429.79,50686.57,67145.38000000002,70215.38402325449,46509.918333333335,40270.62222232228
2024-06-01,RO,52149.68,4.0,4.0,4.0,541.75,546.0,0.0,0.0,1.0250000000000001,Freeze,6,2,2024,0,-1.6216216216216162,11.428571428571432,36156.9,146597.63,52066.350000000006,74721.08333333334,62302.27823982229,45299.11250000001,40351.97541202146
2024-07-01,RO,48405.59,3.0,3.0,3.0,542.0,548.0,0.0,0.0,0.9466666666666667,Decrease,7,3,2024,0,0.366300366300365,7.874015748031504,52149.68,41408.72,101424.92,43238.43333333334,8151.879611091841,45306.05666666667,40353.25300530246
2024-08-01,RO,13166.82,1.0,1.0,1.0,523.0,523.0,0.0,0.0,1.02,Freeze,8,3,2024,0,-4.562043795620441,2.952755905511806,48405.59,36156.9,15857.45,45570.72333333335,8364.783607209143,40887.77916666667,36354.64392176866
2024-09-01,RO,27913.309999999998,3.0,3.0,3.0,524.3333333333334,557.0,0.0,0.0,0.9666666666666667,Freeze,9,3,2024,0,6.5009560229445595,1.2727272727272698,13166.82,52149.68,39284.8,37907.36333333334,21507.566477949913,40663.560000000005,36530.92387351298
2024-10-01,RO,23201.35,2.0,2.0,2.0,512.0,503.0,0.0,0.0,0.98,Freeze,10,4,2024,0,-9.694793536804314,7.021276595744674,27913.309999999998,48405.59,28348.870000000003,29828.573333333345,17697.285187430156,39715.93583333334,36716.95717582656
2024-11-01,RO,71649.16,5.0,5.0,5.0,533.8,523.0,0.0,0.0,0.974,Decrease,11,4,2024,0,3.976143141153088,-5.081669691470059,23201.35,13166.82,13177.98,21427.160000000007,7531.636903562307,39286.97583333334,36891.484193724784
2024-12-01,RO,47017.18,3.0,3.0,3.0,528.6666666666666,532.0,0.0,0.0,0.9333333333333332,Freeze,12,4,2024,1,1.7208413001912115,-1.2987012987012991,71649.16,27913.309999999998,43936.259999999995,40921.273333333345,26715.218621789994,44159.574166666665,36990.81260943599
2025-01-01,RO,62312.62,4.0,4.0,4.0,478.75,485.0,0.0,0.0,1.0175,Freeze,1,1,2025,0,-8.834586466165417,0.41407867494824835,47017.18,23201.35,11899.68,47289.23000000001,24225.05070894386,44416.317500000005,36999.81256559605
2021-01-01,TO,86146.49,5.0,5.0,5.0,677.6,683.0,0.0,0.0,1.0100000000000002,Decrease,1,1,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,TO,68489.56,5.0,5.0,5.0,651.4,638.0,0.0,0.0,0.9460000000000001,Freeze,2,1,2021,0,-6.588579795021965,0.0,86146.49,0.0,0.0,86146.49,0.0,86146.49,0.0
2021-03-01,TO,14222.89,1.0,1.0,1.0,679.0,679.0,0.0,0.0,1.09,Increase,3,1,2021,0,6.42633228840126,0.0,68489.56,0.0,0.0,77318.025,12485.334937936186,77318.025,12485.334937936186
2021-04-01,TO,61925.28999999999,3.0,3.0,3.0,683.3333333333334,720.0,0.0,0.0,1.0166666666666666,Freeze,4,2,2021,0,6.038291605301915,0.0,14222.89,86146.49,0.0,56286.31333333333,37482.535681909685,56286.31333333333,37482.535681909685
2021-05-01,TO,14249.48,1.0,1.0,1.0,630.0,630.0,0.0,0.0,1.07,Increase,5,2,2021,0,-12.5,0.0,61925.28999999999,68489.56,0.0,48212.579999999994,29618.35039093668,57696.057499999995,30733.963328738206
2021-06-01,TO,34576.08,3.0,3.0,3.0,669.3333333333334,668.0,0.0,0.0,0.9633333333333333,Freeze,6,2,2021,0,6.0317460317460325,0.0,14249.48,14222.89,0.0,30132.55333333333,27533.320819037282,49006.742,32953.80699876525
2021-07-01,TO,46864.41,4.0,4.0,4.0,670.5,631.0,0.0,0.0,1.0150000000000001,Freeze,7,3,2021,0,-5.538922155688619,0.0,34576.08,61925.28999999999,0.0,36916.95,23923.951785954985,46601.63166666666,30057.778541710904
2021-08-01,TO,19507.76,2.0,2.0,2.0,709.0,704.0,0.0,0.0,1.09,Freeze,8,3,2021,0,11.568938193343904,0.0,46864.41,14249.48,0.0,31896.656666666666,16471.730230174122,46639.17142857143,27439.05198231493
2021-09-01,TO,33669.05,2.0,2.0,2.0,671.0,635.0,0.0,0.0,0.9550000000000001,Freeze,9,3,2021,0,-9.801136363636365,0.0,19507.76,34576.08,0.0,33649.416666666664,13701.846718805175,43247.745,27154.343884206497
2021-10-01,TO,25632.35,2.0,2.0,2.0,681.5,674.0,0.0,0.0,1.02,Decrease,10,4,2021,0,6.141732283464574,0.0,33669.05,46864.41,0.0,33347.073333333334,13681.166855792386,42183.445555555554,25600.45297599298
2021-11-01,TO,12025.59,1.0,1.0,1.0,714.0,714.0,0.0,0.0,0.91,Decrease,11,4,2021,0,5.934718100890213,0.0,25632.35,19507.76,0.0,26269.72,7102.127428010466,40528.335999999996,24697.301760602735
2021-12-01,TO,43155.880000000005,3.0,3.0,3.0,679.6666666666666,645.0,0.0,0.0,0.9666666666666667,Freeze,12,4,2021,1,-9.663865546218487,0.0,12025.59,33669.05,0.0,23775.663333333334,10940.534915009037,37937.17727272728,24956.285418266514
2022-01-01,TO,68173.86,4.0,4.0,4.0,675.75,657.0,0.0,0.0,1.0325000000000002,Freeze,1,1,2022,0,1.8604651162790642,-3.8067349926793503,43155.880000000005,25632.35,86146.49,26937.940000000002,15606.157848974186,38372.06916666667,23842.52714149559
2022-02-01,TO,10526.37,1.0,1.0,1.0,655.0,655.0,0.0,0.0,0.96,Decrease,2,1,2022,0,-0.30441400304414,2.6645768025078453,68173.86,12025.59,68489.56,41118.443333333336,28129.529273100758,36874.35,20958.748669945573
2022-03-01,TO,47535.99,4.0,4.0,4.0,680.75,692.0,0.0,0.0,1.0175,Freeze,3,1,2022,0,5.6488549618320505,1.9145802650957222,10526.37,43155.880000000005,14222.89,40618.70333333333,28907.373192724244,32044.084166666667,19648.450168808577
2022-04-01,TO,53888.78,4.0,4.0,4.0,667.25,673.0,0.0,0.0,1.0025,Freeze,4,2,2022,0,-2.7456647398843903,-6.527777777777777,47535.99,68173.86,61925.28999999999,42078.74,29208.636719246228,34820.175833333335,19250.977542876506
2022-05-01,TO,84290.91,5.0,5.0,5.0,658.0,623.0,0.0,0.0,1.002,Freeze,5,2,2022,0,-7.42942050520059,-1.1111111111111072,53888.78,10526.37,14249.48,37317.04666666667,23417.829796747443,34150.46666666667,18340.57554956339
2022-06-01,TO,25679.730000000003,2.0,2.0,2.0,656.0,653.0,0.0,0.0,0.9299999999999999,Freeze,6,2,2022,0,4.815409309791341,-2.2455089820359264,84290.91,47535.99,34576.08,61905.22666666666,19645.065510739165,39987.252499999995,22175.625003732086
2022-07-01,TO,41268.36,3.0,3.0,3.0,659.0,675.0,0.0,0.0,1.0566666666666666,Decrease,7,3,2022,0,3.369065849923425,6.973058637083995,25679.730000000003,53888.78,46864.41,54619.80666666667,29312.42748798934,39245.89000000001,22519.023835120548
2022-08-01,TO,25506.35,2.0,2.0,2.0,678.5,714.0,0.0,0.0,1.065,Freeze,8,3,2022,0,5.777777777777771,1.4204545454545414,41268.36,84290.91,19507.76,50413.0,30356.81036926145,38779.5525,22404.5646106032
2022-09-01,TO,18499.35,2.0,2.0,2.0,682.5,678.0,0.0,0.0,1.0350000000000001,Freeze,9,3,2022,0,-5.042016806722693,6.771653543307088,25506.35,25679.730000000003,33669.05,30818.146666666667,9050.565407212533,39279.435,21998.73342960474
2022-10-01,TO,14401.64,1.0,1.0,1.0,641.0,641.0,0.0,0.0,1.05,Freeze,10,4,2022,0,-5.457227138643073,-4.896142433234418,18499.35,41268.36,25632.35,28424.686666666665,11661.666723501923,38015.293333333335,22772.682719140546
2023-01-01,TO,42507.07,3.0,3.0,3.0,676.3333333333334,642.0,0.0,0.0,0.98,Freeze,1,1,2023,0,0.15600624024960652,-10.084033613445376,14401.64,25506.35,12025.59,19469.11333333333,5615.512152781054,37079.40083333333,23545.51194714513
2023-02-01,TO,85740.35,4.0,4.0,4.0,682.0,653.0,0.0,0.0,0.975,Freeze,2,1,2023,0,1.7133956386292892,1.240310077519391,42507.07,18499.35,43155.880000000005,25136.02,15182.649320454535,39619.52416666666,22202.870203713614
2023-03-01,TO,98052.64,7.0,7.0,7.0,669.7142857142857,641.0,0.0,0.0,0.9900000000000001,Decrease,3,1,2023,0,-1.8376722817764146,-2.43531202435312,85740.35,14401.64,68173.86,47549.68666666667,35935.69079969429,43168.23,25912.69766662809
2023-04-01,TO,92175.62,6.0,6.0,6.0,658.3333333333334,641.0,0.0,0.0,1.0166666666666666,Freeze,4,2,2023,0,0.0,-2.1374045801526687,98052.64,42507.07,10526.37,75433.35333333333,29171.9595137391,45658.128333333334,29693.538796436027
2023-05-01,TO,39654.119999999995,3.0,3.0,3.0,670.6666666666666,704.0,0.0,0.0,0.9933333333333333,Freeze,5,2,2023,0,9.828393135725433,1.7341040462427681,92175.62,85740.35,47535.99,91989.53666666667,6158.2539340492685,52462.232500000006,30260.76862276608
2023-06-01,TO,15790.88,1.0,1.0,1.0,720.0,720.0,0.0,0.0,0.96,Increase,6,2,2023,0,2.2727272727272707,6.983655274888556,39654.119999999995,98052.64,53888.78,76627.45999999999,32154.404738492678,51805.41,30462.28396070996
2023-07-01,TO,60156.42,4.0,4.0,4.0,682.25,689.0,0.0,0.0,1.0075,Freeze,7,3,2023,0,-4.305555555555552,10.593900481540942,15790.88,92175.62,84290.91,49206.87333333333,39078.10702173961,48630.585,32163.234177507
2023-08-01,TO,52796.450000000004,4.0,4.0,4.0,655.5,635.0,0.0,0.0,0.9625,Increase,8,3,2023,0,-7.837445573294632,-2.7565084226646275,60156.42,39654.119999999995,25679.730000000003,38533.806666666664,22203.977376734438,46619.3775,30438.995005470475
2023-09-01,TO,47774.95,5.0,5.0,5.0,668.8,640.0,0.0,0.0,1.018,Freeze,9,3,2023,0,0.7874015748031482,-5.185185185185182,52796.450000000004,15790.88,41268.36,42914.58333333333,23776.327544140087,48879.104166666664,29741.717866756375
2023-10-01,TO,29339.34,3.0,3.0,3.0,704.0,704.0,0.0,0.0,1.0033333333333334,Decrease,10,4,2023,0,10.000000000000009,-1.4005602240896309,47774.95,60156.42,25506.35,53575.939999999995,6227.431519920635,49421.32000000001,29649.521461502998
2023-11-01,TO,27668.089999999997,2.0,2.0,2.0,647.0,646.0,0.0,0.0,0.995,Freeze,11,4,2023,0,-8.238636363636365,-4.71976401179941,29339.34,52796.450000000004,18499.35,43303.579999999994,12351.269758437847,49740.73583333333,29387.955425158125
2023-12-01,TO,30512.87,2.0,2.0,2.0,665.0,626.0,0.0,0.0,0.97,Decrease,12,4,2023,1,-3.095975232198145,-2.3400936037441533,27668.089999999997,47774.95,14401.64,34927.45999999999,11157.5879389634,50504.79749999999,28610.778622611353
